# SecureLinux-Policy Step-0 historical manifest
# root=B1.1b
# excluded=none
# regular_files=299
# directories=31
# symlinks=0
# specials=0
path	size_bytes	mode_octal	sha256
modules/M1-primitives/fixtures/062.txt	66	0664	b59a88d5a3c91074c92b447ef93bf68988f78a69d81e1f18f77b3bae132ea5f1
modules/M1-primitives/fixtures/088.txt	58	0664	6bd4721d9fe84ba2a02e0528c5fdde22e1d46919c67adad020f6ef493af4f8c7
modules/M1-primitives/fixtures/089.txt	37	0664	be317b1cadbd7419a835eb86a21cb5200d7b1792f17cd5ec2f82ce09d60678cd
modules/M1-primitives/fixtures/090.txt	37	0664	f35c0d7cc2f811692c2b9bfb941095caf97107b749d973d350c43dfdcc038117
modules/M1-primitives/fixtures/091.txt	58	0664	d12076ff5bcf3095739800eaa24fcc7ba37ad183b4f1e97baade44818e3d38b1
modules/M1-primitives/fixtures/092.txt	66	0664	4bff928a37da2d2e41df6228da025f431ff086d6db753fef9c911a1413bcb083
modules/M1-primitives/schema.json	2745	0664	57786d0e7afd527c4beefb60e1641b379549551d0bf3bb4729571c8b0ec5a087
modules/M1-primitives/schema.offline.json	3240	0664	c02dc6be70595f91705b0d25deffab60b7f177037178835329f45be84138a697
modules/M2-outcomes/INTERFACE.json	40099	0664	b49afe804c2f5912ce8820b929759ea68cfed0fc01fbae06132424f0e08e6f45
modules/M2-outcomes/MODULE-LOCK.json	791	0664	57d0977ed48429287dadc721a95cbe04c980985112917f7b30aeaf9778daeea1
modules/M2-outcomes/MODULE.md	7029	0664	955f3b835b04312b890b42eabde99d8580bf2592534880840135821b363a58db
modules/M2-outcomes/RULES.json	13764	0664	dd31d844836afe30c5e87231fa58e491e3ace1f3891c2d19fc3ce2b858f4d5fc
modules/M2-outcomes/fixtures/004.txt	81	0664	7a08570770201d596861246a808d75a20b97251d7160bc1c84ae855e2ebe6500
modules/M2-outcomes/fixtures/005.txt	52	0664	a64f00b82472ed818da00b1ec8636eed86ed282f0cc99a484ea10668e02de8ed
modules/M2-outcomes/fixtures/006.txt	75	0664	1b66762829999f72cd78eda117d0f3fc64b2892f1ba3c2821916f23a89f24b3e
modules/M2-outcomes/fixtures/007.txt	77	0664	d032bee4d3cdca328161a2375797125e6ce20999ff1854d90db8f3756cb84812
modules/M2-outcomes/fixtures/008.txt	54	0664	8715a5bdd3fe482ecd70ce1c5d4cc5391da63048c70c42261ffa3e48fd60b415
modules/M2-outcomes/fixtures/009.txt	51	0664	24e44ec4e7fea2591dad03f9ac76ea510e128ccbe5e75fc1434950476ed9d04f
modules/M2-outcomes/fixtures/010.txt	80	0664	742fe3c5fc6b301f89a1c5d3f49b7a86ef03219a36bb47414886d5fb0e1ee38b
modules/M2-outcomes/fixtures/011.txt	72	0664	88d0102f5ce7a8f71a6082f2f6b8f30e0197acb9f7e70c4f8fe31c01fc0b3af2
modules/M2-outcomes/fixtures/012.txt	80	0664	18edddfc985cd869b8bd059c13d75174bc85af3d1c531cb93ce450fd87f3f123
modules/M2-outcomes/fixtures/013.txt	66	0664	fa475ef08e3da88db46b311179ca0ceff1bb554c1df5a9cc4f63a0dc0148f475
modules/M2-outcomes/fixtures/014.txt	67	0664	8386bc9ed3a227be4d143a357f68f9021ca343cd104e7690d3cb7699dadbc315
modules/M2-outcomes/fixtures/018.txt	69	0664	30b9d2975c1d05a538405f8f77a18ef52c577c7ea3bcdb50b77ad377ad7550c3
modules/M2-outcomes/fixtures/063.txt	45	0664	4f7bcc4db9dc4bb6162bc3e7403dd232cad5defe7db0be901a5ae52f5bbec539
modules/M2-outcomes/fixtures/064.txt	47	0664	c91516fd8733df7f9b5d05c5f5296a24895fb01e35a844423d297ba7272db2df
modules/M2-outcomes/fixtures/065.txt	38	0664	d06e0ce5bc4a970352893580e2046d6f10ba5612c8f9ace69f6be064c522a55e
modules/M2-outcomes/fixtures/066.txt	62	0664	b16477502cd65d182af96783920b0fde920dd4c32feed5f99a3cb5a2fa3bdf1e
modules/M2-outcomes/fixtures/067.txt	42	0664	b85de70fa1d318dcab6afb8b778fc1d40e49c51ee0cb28da4f8d964e679220a2
modules/M2-outcomes/fixtures/068.txt	55	0664	3f3a97333a67e0cfe616e431e316882fd7daa1a41e5dfdbf4baea32feb152ae8
modules/M2-outcomes/fixtures/069.txt	72	0664	d50238540df0b3272c824aa869acd1d69976153dcb5a5b91d6efd772e79dcafa
modules/M2-outcomes/fixtures/070.txt	85	0664	acfdbbb6a7fe99281f7fca23b87d95d6f21ec41a3e0d00fdc934982b55294f91
modules/M2-outcomes/fixtures/071.txt	70	0664	fbcb34e93ec705756efb599c915cdf8b42f8005f81e9ac410ee279b3e771e1b1
modules/M2-outcomes/fixtures/072.txt	59	0664	a65c6cef5a78ca3dfe580b81536298a59cf53fe18e33f46e691e82850d47ba98
modules/M2-outcomes/fixtures/073.txt	86	0664	6c2b50bde04bc58e00fac2b0ad464ec5460f61e8681abba82d9bfe1a5942d164
modules/M2-outcomes/fixtures/074.txt	57	0664	92dd57c69c000ba919d247c79c432fc40b0e1addc188851876fe204177bbdee8
modules/M2-outcomes/fixtures/099.txt	83	0664	0389e13ba6767f5c642bedd1eff5391fc820dcfcb74784a4d4af6d5464710104
modules/M2-outcomes/schema.json	12007	0664	d5ec45413e55f13d6e0606ae7091e83343363626ccd6dd1bf57884214d87ac4e
modules/M2-outcomes/schema.offline.json	12337	0664	e452407674a6e50aa6054ea1e7d4f7dbdbfd787b3af83e5889a45a4d978335c9
modules/M3-source-set/INTERFACE.json	34323	0664	321794891789adda04568b1718e29b3422d40ce5e9258e701f9e97075251ad7a
modules/M3-source-set/MODULE-LOCK.json	794	0664	37af7324823c177ea8fe7d1fd6b32361f8019a7b8960aa4edf42c6ea73d69be1
modules/M3-source-set/MODULE.md	6044	0664	aea561ae78ec8ac0e5e4bceba5df93052323eed3d23923e2ffd89091c2ab8389
modules/M3-source-set/RULES.json	14810	0664	cbfeb2121d2d0211636cd84e58593b2d874e3a4c790acd5548a2855902831670
modules/M3-source-set/fixtures/024.txt	52	0664	f448ef2ca88b7b5155417530e4d267d489a1b3870ec54fc048ec0faee9f5bd28
modules/M3-source-set/fixtures/025.txt	51	0664	8c895af7d47e6b4430903aa749311707ab2fa6112c9fc3920d847dffc04ffbcb
modules/M3-source-set/fixtures/026.txt	70	0664	432d98165e03d8726c8d515f738e7c08f25fde2337b5f499348be48ae88d68a8
modules/M3-source-set/fixtures/027.txt	74	0664	c52833bf095e13fc24bec59025883b01f924de9c51b61e215a8233fbe9fa6c05
modules/M3-source-set/fixtures/028.txt	74	0664	0ef2b57fd12d63ebd9f1f5e7799fc49edfc918577f3913d9abe4e9d4e0a9a181
modules/M3-source-set/fixtures/029.txt	68	0664	4e0de344420d194e7423770e2aa81b0bd7f93bde2d3bc7b5eae4e08155807419
modules/M3-source-set/fixtures/030.txt	76	0664	33ede27505ff88c2c1d4caf9441a5c450eeb4cbe2e0704d9eac02cc1f1df170a
modules/M3-source-set/fixtures/076.txt	76	0664	c9ef5c03d6bf8c582dc78a5dfab8476810f75ba202ab9532c5329af90efd58d7
modules/M3-source-set/fixtures/077.txt	74	0664	8e0db2c33567d3d963471071a62da8d2c731a17c550974223f8ef4aa85f8dce3
modules/M3-source-set/fixtures/093.txt	79	0664	18061f975ead475aba0d701ea87d510dbaae09f28a297371c2f6a3ad5e2b9f9c
modules/M3-source-set/fixtures/094.txt	70	0664	cf8572f86bbb993fb85da464afc8f0100f8b9b00e7e375cb56ad3906e870b96c
modules/M3-source-set/fixtures/095.txt	83	0664	73d4fcc871ac3ccab7c602d279fe9f2904fe6fe206a8d62121851c74d5cb1888
modules/M3-source-set/fixtures/096.txt	75	0664	a5a328ac3232b1c3b54878012a55a3a0674824166ec84249a061f40b055a03b2
modules/M3-source-set/fixtures/097.txt	76	0664	4f90a3e939e0fa0aa9ae645223cac3fd977ccd313abd01cc2f09146d99645d98
modules/M3-source-set/fixtures/098.txt	83	0664	b4e56adea1d11f77a9e484275c4ce1deb8fe0b2a0357bcb74bd3b7831454c9de
modules/M3-source-set/schema.json	7660	0664	e5005e5049cf0b7b4bab195dcec6e516d20d3f857dc70ce13f41cd2f8b323276
modules/M3-source-set/schema.offline.json	7942	0664	be3edfb85173605e4eeac377725b00bd9a7d0230db7301fa4f08176991b0450e
modules/M4-filters/INTERFACE.json	27375	0664	53dbcdd56be8affe8e2e1badd64a45985c71325e797cc09a5e5df2e5321c2e23
modules/M4-filters/MODULE-LOCK.json	711	0664	ba748528a1367a868f4e20a98061f6c3c4c30ac688d5510fb7d82f6b9a92de94
modules/M4-filters/MODULE.md	4820	0664	9aadc6947039b9ed3894d7fe7a7cfc7c388027da4377fb19c0196d46dfa9e68e
modules/M4-filters/RULES.json	9985	0664	ffc44b1a3f19e74b792514170ec1578f82b9db14b08946dfb40fbd6790cd00a6
modules/M4-filters/fixtures/031.txt	55	0664	70ef103cf1009d8f11b02f449d6a0e17890839e32ecbcba7c4051b7515ed9d1c
modules/M4-filters/fixtures/032.txt	60	0664	c41e0d3f9ddb9f2ce0f8af4e0cdcf42ddd6d9c91d5f591202c2c75575ba9bcf5
modules/M4-filters/fixtures/033.txt	47	0664	5ce52035bae62bf9b7068fd7f339a9a7ac0c5c877f857f8a9e5906b02160dcf9
modules/M4-filters/fixtures/034.txt	54	0664	02a1efe11787c44b1981c9effef56a4d4cade438ad42b37479a8291e77c6bdae
modules/M4-filters/fixtures/035.txt	55	0664	8e388e25e6f380f156ffd8acce4f0dd5d9d46c8b185f4e3b1240e40322b1e4f4
modules/M4-filters/fixtures/036.txt	66	0664	b70fec064b2e3cdda151d4f7a7533d5dde75e98d4d4ed9baa3d215d32c88c05b
modules/M4-filters/fixtures/037.txt	61	0664	4acb213f805aeed53e6ff812854e41ed9c915b2ecbb155ebf439251f5c8da39f
modules/M4-filters/fixtures/038.txt	64	0664	8085d6966413ed926d9d790575df67dfa0e26d3a61d8f33c8efe840b989f6a77
modules/M4-filters/fixtures/039.txt	58	0664	1e88c4fa578f898d866f41ab3a23a49f16eb3036af9781dc906b17298ba8992e
modules/M4-filters/fixtures/040.txt	63	0664	3ffe8a9317726041381cb42941623791249d7e900b9ee57effe28b23dbab2c89
modules/M4-filters/fixtures/041.txt	61	0664	093a8170597065459d95b700f4642ff49a1fb631393b83f58cee46fe3be4b596
modules/M4-filters/fixtures/042.txt	71	0664	42ff2e29c4209c3d5ca536ffa508074ecae2b2406f6fa976587a9d86c59bb982
modules/M4-filters/fixtures/043.txt	71	0664	f50b4987624421d2d6922de46aa5c5a655484861e3e0753bee7845bc74ebdd5f
modules/M4-filters/fixtures/044.txt	83	0664	795b798d807e189297c833e11ba45773a5f3c3bf643c96d84ccf08f311cc6501
modules/M4-filters/fixtures/045.txt	81	0664	a65df68097fd4e3410406244a9eb3e732896eadc4e7c3d7096aee797a101e0f1
modules/M4-filters/fixtures/046.txt	74	0664	56aa2527633b3b11309a0b5b8362d0d9de12b27484e60ead0a7147c91c81e26f
modules/M4-filters/fixtures/087.txt	88	0664	b25eec6d8181e7f5f647caeb7342728cc9a82d60f6947a1d9686210d98ab9aba
modules/M4-filters/schema.json	8826	0664	b3846b941c4d7fb45bd07fb85c8d6a7e43e5ba9f07a2f16d70a151758db7562e
modules/M4-filters/schema.offline.json	8847	0664	831ef8fdf3d16d73bd21390564a8734e01d8b3b5bc35f36785e44100ef9490f8
modules/M5-pipeline/INTERFACE.json	11070	0664	79aaea8e69174f47eebb5462ffe558e6bfcb00c99beb0dc52f19c502453e2a92
modules/M5-pipeline/MODULE-LOCK.json	627	0664	81175cad9cc02cf22265337d5afb60bc00fc84da62f70603544be3100524a126
modules/M5-pipeline/MODULE.md	4675	0664	1a668f454ade23f1a8183402cd760cd414ea7125ed098583ab9b959dcd440730
modules/M5-pipeline/RULES.json	6541	0664	822ae237bca0a166b71fffdf117dc0a07ba66a14b0a88ce71b614f0b40d99533
modules/M5-pipeline/fixtures/047.txt	78	0664	2c5be7b7545df8d68fcbd990dabd37999c34058a3675941fc907c188fbba2ce9
modules/M5-pipeline/fixtures/048.txt	68	0664	366eb60a8903773b83e4a0cb15cc07795fee8d5f53b5eaf15ac4438cfe88747d
modules/M5-pipeline/fixtures/049.txt	87	0664	39196fada31f5b2c065095594ee92572fc7b2f123dc4e9698a9432796b9b7318
modules/M5-pipeline/fixtures/050.txt	61	0664	63cf7b536872999a63e1da8443ac1891dce82b41b442c2e895f9e3bd1e4c33ed
modules/M5-pipeline/fixtures/051.txt	61	0664	c9b2dd968c25544d363d9dc5d9d4479043fd83beb77430ed71972960ec838920
modules/M5-pipeline/fixtures/052.txt	69	0664	78b0073bae74d1d9cceb437f44e028218e58a635f691c9cbe00abb3bcbf848a2
modules/M5-pipeline/fixtures/053.txt	39	0664	7afd46ac9b55bfb70d78dac460530e1ca4e3bbd7889f18dc6e0018b26c4b07b9
modules/M5-pipeline/fixtures/054.txt	63	0664	6507e17a7e0becd741f7d949633137abb2b6d273ea5afa839db8ed629edbe91e
modules/M5-pipeline/fixtures/055.txt	75	0664	b819b49efea01b07a4ba92449182195bf63537034bda3cee1b0014b5190c64d5
modules/M5-pipeline/fixtures/056.txt	58	0664	c28797874ec940211a237af05a4887d984d88a23d6fcc507444cbd9dda1296cd
modules/M5-pipeline/fixtures/057.txt	64	0664	8d55baeb3eaa697524bd79eaf710f6cd185334f3be3a486fc98ac23d8b78d183
modules/M5-pipeline/fixtures/058.txt	70	0664	9751a9740915291bbecaf8e86afef6252cfd4d8f2677d88227cdc49f28757102
modules/M5-pipeline/fixtures/059.txt	83	0664	a10a239617a066aecd0b3ecbcb8e6df0d2174a44b23194cb83a641b5ff900544
modules/M5-pipeline/schema.json	3170	0664	4c945b796414e496d2a2edc4c187c01a48d565542e9d5fc70f1d13d05eff6bb2
modules/M5-pipeline/schema.offline.json	3116	0664	5de1f608736210c514b10f946965471243ae70b50eb7922af5426efe3461f2cd
modules/M6.1-registries/ACCEPTANCE.md	1782	0644	02483bdcf1d03a5ab641080f218e231ca115271b1549a84fe361f22ed27d33ae
modules/M6.1-registries/INPUTS.lock.json	7621	0664	8109fe85a8191f9f809790b870394f2ae224a008c21bd88ba8df5556ef2d225b
modules/M6.1-registries/INTERFACE.json	102719	0644	5dfd2a29326940673d3b4f06fa4f7089fc698306b59fdc9fc6faf389fcf4124d
modules/M6.1-registries/MODULE-LOCK.json	1158	0644	e49786e9661dafb536cd67b46b63086e55c5b5706af53ad7752b97d3c4e8c583
modules/M6.1-registries/MODULE.md	9202	0644	3422d1a92bbede73328e03dc7560cd30ec11a1c171fde6fa79044103fb8ba541
modules/M6.1-registries/REGISTRY-INVARIANTS.json	1593	0644	8b910297c945642c077c424644b67366ead21c7973caef0fce9bf65646a67cd5
modules/M6.1-registries/RULES.json	25961	0644	575d39fac02120e8212ba7a504dd624c6274fbd9ef12b0355ff406cd086448fd
modules/M6.1-registries/TASK.md	1383	0644	d8860a7cc58e409b278aabb2c789c1281bb8f0e422042d995c638f33838df7b2
modules/M6.1-registries/fixtures/020.txt	86	0664	7cde1f7fa6d56f3d07bd572bdd85d3028dd8fce025225bbcb3f534f4babf1e28
modules/M6.1-registries/fixtures/021.txt	74	0664	dfbefefcf81af6b4b65b4e9b39dc51efec221b83877e4c8b84c7966621c746f2
modules/M6.1-registries/fixtures/022.txt	60	0664	0aef8316c61b95e3a6e851fd222df88abf98b34c085d0a0efda3d8deac17f485
modules/M6.1-registries/fixtures/023.txt	58	0664	942abd32b5a7f120f01fa55efb983f2a87c698b42ca89b1d5ef014abf4cc6b46
modules/M6.1-registries/fixtures/100.txt	64	0664	33b4f555247091d8ee5e41d8b19609156c2920624e9c227388ae5e9abfc3dc03
modules/M6.1-registries/fixtures/101.txt	86	0664	8dc316f54a2f036b1abd45e999f57e070c21e4bb717b782c9285e15b1e2ae1b8
modules/M6.1-registries/fixtures/102.txt	82	0664	bd27eb2d735b03b8ccb076bd613c9904a9a333297ba5bfed9691e260b454bbaa
modules/M6.1-registries/fixtures/108.txt	54	0644	5b1696e6ea48cfdebb0ad139059b0a7dafca61ab88d8dfc7d64dcbbe9a2bb045
modules/M6.1-registries/fixtures/128.txt	75	0644	976b5440cc471b8337cf179bbf7c5affb3ff26ab1e5016c6a41d65390b1d8842
modules/M6.1-registries/fixtures/129.txt	92	0644	b694c12a2612e62664409dababed669b873e23e52d4c3f8af3bf57d317b49342
modules/M6.1-registries/fixtures/130.txt	99	0644	f9d5f1e3f291af93dca28fc4f0e9b27172a46dd9d818cb6520fc4f50350811e2
modules/M6.1-registries/fixtures/131.txt	99	0644	e28da590afb6d9416c31e7a69747c1ffa0eaf7118231f317ca686b7566c527fb
modules/M6.1-registries/fixtures/132.txt	79	0644	98956e881c06609726cdefd13c0e928cb6f88e12d7f3a823e58f98d406fcf9d7
modules/M6.1-registries/fixtures/133.txt	93	0644	e016dd95eaac12554e32506881fa71dede664050cba447d10b5ac03be4b6a9c9
modules/M6.1-registries/fixtures/134.txt	98	0644	9dbbcefe23aca9f2c3537c5059f785f4edf6a72adeadab3608f6571a72271cc4
modules/M6.1-registries/fixtures/135.txt	83	0644	570d2364313f655417c6d8f5b7d8e6cde88174e5c67b76e3997da5937d684d26
modules/M6.1-registries/fixtures/136.txt	77	0644	c6dc291d208aa1c70b06e2ea0b2b8c258a8725b07a231b15817567d82417a428
modules/M6.1-registries/fixtures/137.txt	68	0644	0d170efb5f02fe3138778f063fd744c4b2abaefa8355572115fbae4157d54f59
modules/M6.1-registries/fixtures/138.txt	99	0644	48548543d4e933b7c395627b0ff0dbd68a2ab3518b8c7d8870e88b0310a02260
modules/M6.1-registries/fixtures/139.txt	47	0644	ef2beb9d75e7f9f4e1bd2e62608267c0df592d1dc3d0568b67893a684b2bd658
modules/M6.1-registries/fixtures/140.txt	73	0644	68c04ae67e0b54dd254db0c93064c7a65d64b4d2a905eacd9425ae3d7ff6e138
modules/M6.1-registries/fixtures/141.txt	55	0644	9037595c8b2cdca8bdf53a3bf58a4bac9ee5f755b5ed281dd5ef15a4434dd87b
modules/M6.1-registries/fixtures/142.txt	83	0644	6ce478ecb6c92d7e98ac356f6dd1e2fd37027249120efa9db3c659b1b2895a08
modules/M6.1-registries/fixtures/143.txt	77	0644	e288d37332c4961e7e3a8bfc571c597b3838a873be20dd53a1fa844b88b48dce
modules/M6.1-registries/fixtures/144.txt	67	0644	1a6194e3b7fcdb18a26541b2ca3bca4794e63f422f5728d60d8d7c8d9ffcbcb9
modules/M6.1-registries/fixtures/145.txt	70	0644	e3cae9b35d024a1883b852e21c3290bcb29ea34c6d3319dabffc86f729a8604f
modules/M6.1-registries/fixtures/146.txt	69	0644	399ff1fbde4d2d98257c606f72969a913ebae38cc048d6030854f4b6974e9b96
modules/M6.1-registries/fixtures/147.txt	67	0644	ddcd68fdf4a6ed770cdb76f9734ecb40cf48accdfdf315b217231dfc4e412285
modules/M6.1-registries/fixtures/148.txt	71	0644	2d9e3b9d4f893e08808f22849559859f0007be6f537606995142e8f63e20491b
modules/M6.1-registries/fixtures/149.txt	81	0644	d746b0586c7f59b8f7cb6c51e0db174b5982d52e585d5ccae1e2e5c60abbf416
modules/M6.1-registries/fixtures/150.txt	59	0644	93fe66006f58e4d32598d9790b3af0efcede4599ce8dae5ab7be9469f0368f55
modules/M6.1-registries/fixtures/151.txt	79	0644	39ee27f82f6fa798de11b2dcecb4c4fa7eeea3f4d47570d70a5e25322a6df0cb
modules/M6.1-registries/fixtures/152.txt	78	0644	ea1d7d4160c6e52da4ed8bf6b8c41e28074f4680a0669fe31767dae34379a02e
modules/M6.1-registries/fixtures/153.txt	48	0644	d90e311eeca7eb4eb7aa4c5a4cb23942df20e3c6d3e40e588cb19070761daef5
modules/M6.1-registries/fixtures/154.txt	54	0644	7c3a9866eb5180df5fa2c53c7fe3e965e14a064ac273593d5fff17418fc633e7
modules/M6.1-registries/fixtures/155.txt	67	0644	876efb84793741b753a4af6a9e620877009e98312d0295e03252379789879aa8
modules/M6.1-registries/fixtures/156.txt	64	0644	440dbbceb7bb0e1cbd8aaa153155210e030392bc476d51ad08d5c5a89cc0542c
modules/M6.1-registries/fixtures/157.txt	74	0644	914653b7e902a12766645694fdb9310dfab53268332272218448e2fc58aab1cf
modules/M6.1-registries/fixtures/158.txt	109	0644	a2669addc41517cbdfaa99a3cb5f6fefdda6f20f402faf225978762c56d4e610
modules/M6.1-registries/schema.json	16704	0644	d2269cbf441d43d1c30dd9c5be3251346614fd4faa008ab8b71228cfd44485c5
modules/M6.1-registries/schema.offline.json	19706	0644	4a8ae65edfa525cba0bf860d75a335e7e9209a5c78a118b0ce293fa14fed1918
modules/M6.2-operation-algebra/ACCEPTANCE.md	1089	0664	18f165411e00d2fdf49a7cc0991bf64e4dabd27981164fe9bf41b96935baf0d9
modules/M6.2-operation-algebra/INPUTS.lock.json	6947	0664	010a844f723a309daa7a547b7269d7ab12e0fec34ec6b8dce11305f5c9c1b4fd
modules/M6.2-operation-algebra/INTERFACE.json	28888	0664	2c956a89bbfecc7c335c98812b9787f949a356fb530ceff9bcee41ae542f4b59
modules/M6.2-operation-algebra/MODULE-LOCK.json	810	0664	dec0a68d0acdc9c8fd933fadbd382ee68f00a9b58a2a79bf961e085488899ac2
modules/M6.2-operation-algebra/MODULE.md	4679	0664	4d41c1f0f3f43a0791dad999d71c7ee5711e4c8ff191ee5d50feddf9f615fdf2
modules/M6.2-operation-algebra/RULES.json	6113	0664	5917f9f4f4bb84c3599d6536430242d2255e9858025a4f37ef9d4ca02492f71f
modules/M6.2-operation-algebra/TASK.md	1012	0664	25adf402587ae910113849219cc9998b8ba5785d8fe69e46704b67a20c555159
modules/M6.2-operation-algebra/fixtures/104.txt	82	0664	ff70b6ced9f9b53177adbbe0ef16694b291993abbea92f4594e974472c524e79
modules/M6.2-operation-algebra/fixtures/105.txt	79	0664	6723ddd00e92dcaac07842928b77d71a752bdcc6dfd46878784a08f1b2e760ec
modules/M6.2-operation-algebra/fixtures/110.txt	70	0664	833f875e06fa0eb5667e871e52b282433e0d9e53a2061044bfca2c1e7fca4bc3
modules/M6.2-operation-algebra/fixtures/111.txt	77	0664	5627dc3100145128523690446142099a7d8cb9d65bd40301180fc36ccd7b68a0
modules/M6.2-operation-algebra/fixtures/112.txt	80	0664	4c45255f14f6f66f7be57f8ffebbe2ed8bb181ea9a510ea80edf03273d2b0c30
modules/M6.2-operation-algebra/fixtures/113.txt	87	0664	cf1151899510a6a0a6e8e62a5f3a83a224a9c2ee7cc52b64fc06201d85dde405
modules/M6.2-operation-algebra/fixtures/114.txt	80	0664	ba10c34fa8ca9d996bdbb90d242093731d72fe43406e314af03d82c7ff2176a9
modules/M6.2-operation-algebra/fixtures/115.txt	76	0664	29e5829016ce231426d02bb5e209000989d141d3b2549fb39cf2213358b10a9e
modules/M6.2-operation-algebra/fixtures/116.txt	77	0664	a66aa3ca056072a7a67e66f08ca5f14cc7fabbbe0035a92a077a9a49f6e6d40f
